20180821.024704,1999-06-18,1,SPY US EQUITY,0,Period_Divisor,0.997189814,Y,1999-06-18,1999-09-16
20180821.024704,1999-03-19,1,SPY US EQUITY,0,Period_Divisor,0.996990469,Y,1999-03-19,1999-06-17
20180821.024704,1998-12-18,1,SPY US EQUITY,0,Period_Divisor,0.997581452,Y,1998-12-18,1999-03-18
20180821.024704,1998-09-18,1,SPY US EQUITY,0,Period_Divisor,0.996690422,Y,1998-09-18,1998-12-17
20180821.024704,1998-06-19,1,SPY US EQUITY,0,Period_Divisor,0.996485,Y,1998-06-19,1998-09-17
20180821.024704,1998-03-20,1,SPY US EQUITY,0,Period_Divisor,0.996827846,Y,1998-03-20,1998-06-18
20180821.024704,1997-12-19,1,SPY US EQUITY,0,Period_Divisor,0.997131158,Y,1997-12-19,1998-03-19
20180821.024704,1997-09-19,1,SPY US EQUITY,0,Period_Divisor,0.996041679,Y,1997-09-19,1997-12-18
20180821.024704,1997-06-20,1,SPY US EQUITY,0,Period_Divisor,0.996341529,Y,1997-06-20,1997-09-18
20180821.024704,1997-03-21,1,SPY US EQUITY,0,Period_Divisor,0.996121733,Y,1997-03-21,1997-06-19
20180821.024704,1996-12-20,1,SPY US EQUITY,0,Period_Divisor,0.996181716,Y,1996-12-20,1997-03-20
20180821.024704,1996-09-20,1,SPY US EQUITY,0,Period_Divisor,0.994579255,Y,1996-09-20,1996-12-19
20180821.024704,1996-06-21,1,SPY US EQUITY,0,Period_Divisor,0.994880873,Y,1996-06-21,1996-09-19
20180821.024704,1996-03-15,1,SPY US EQUITY,0,Period_Divisor,0.994730136,Y,1996-03-15,1996-06-20
20180821.024704,1995-12-15,1,SPY US EQUITY,0,Period_Divisor,0.9955712,Y,1995-12-15,1996-03-14
20180821.024704,1995-09-15,1,SPY US EQUITY,0,Period_Divisor,0.994016587,Y,1995-09-15,1995-12-14
20180821.024704,1995-06-16,1,SPY US EQUITY,0,Period_Divisor,0.994686349,Y,1995-06-16,1995-09-14
20180821.024704,1995-03-17,1,SPY US EQUITY,0,Period_Divisor,0.994157783,Y,1995-03-17,1995-06-15
20180821.024704,1994-12-16,1,SPY US EQUITY,0,Period_Divisor,0.994612028,Y,1994-12-16,1995-03-16
20180821.024704,1994-09-16,1,SPY US EQUITY,0,Period_Divisor,0.992095771,Y,1994-09-16,1994-12-15
20180821.024704,1994-06-17,1,SPY US EQUITY,0,Period_Divisor,0.993950961,Y,1994-06-17,1994-09-15
20180821.024704,1994-03-18,1,SPY US EQUITY,0,Period_Divisor,0.993432549,Y,1994-03-18,1994-06-16
20180821.024704,1993-12-17,1,SPY US EQUITY,0,Period_Divisor,0.994260804,Y,1993-12-17,1994-03-17
20180821.024704,1993-09-17,1,SPY US EQUITY,0,Period_Divisor,0.993839378,Y,1993-09-17,1993-12-16
20180821.024704,1993-06-18,1,SPY US EQUITY,0,Period_Divisor,0.993816351,Y,1993-06-18,1993-09-16
20180821.024704,1993-03-19,1,SPY US EQUITY,0,Period_Divisor,0.992962213,Y,1993-03-19,1993-06-17
20180821.024704,1993-01-29,1,SPY US EQUITY,0,Period_Divisor,0.995295095,Y,1993-01-29,1993-03-18
