Date,Fixed Income Index,Infrastructure Index,Institutional Managers Index,Solactive Global SuperDividend REIT Index
03-05-2016,1319.759097,1482.584161,1445.862292,1349.159873
04-05-2016,1312.359725,1494.498886,1453.234101,1372.572626
05-05-2016,1311.57471,1502.846226,1428.169152,1377.450283
06-05-2016,1315.711614,1505.734664,1438.959557,1385.254534
09-05-2016,1310.670347,1486.495444,1430.803464,1413.544943
10-05-2016,1319.798881,1498.984819,1454.831836,1418.4226
11-05-2016,1316.391718,1511.563945,1458.193652,1419.300578
12-05-2016,1312.292389,1515.038371,1458.76713,1419.398132
13-05-2016,1311.615312,1506.082894,1452.744158,1415.486251
16-05-2016,1318.430449,1517.88943,1456.76065,1422.324726
17-05-2016,1317.963809,1516.700082,1458.985177,1410.228137
18-05-2016,1313.142845,1493.50315,1450.707878,1384.279002
19-05-2016,1302.484066,1508.3517,1420.454147,1365.743907
20-05-2016,1306.718665,1519.760061,1433.748362,1387.205597
23-05-2016,1308.647261,1505.310743,1435.803214,1385.7423
24-05-2016,1313.436147,1512.439489,1446.543964,1397.936442
25-05-2016,1318.429682,1525.999585,1455.793706,1395.175688
26-05-2016,1321.179176,1523.816356,1457.753385,1391.605243
27-05-2016,1324.057421,1523.256484,1462.952356,1398.911973
30-05-2016,1324.057421,1523.256484,1462.952356,1398.911973
31-05-2016,1318.593122,1521.718144,1459.721978,1393.058785
01-06-2016,1323.818403,1544.731446,1473.632751,1390.141946
02-06-2016,1326.271959,1558.250158,1470.672029,1406.716224
03-06-2016,1338.413052,1569.537139,1475.577578,1409.876945
06-06-2016,1341.102392,1577.19232,1485.102816,1412.569412
07-06-2016,1344.940764,1580.580055,1483.390217,1417.447069
08-06-2016,1353.329802,1572.540315,1482.26219,1430.128976
09-06-2016,1351.101838,1564.353157,1482.954214,1430.128976
10-06-2016,1345.260025,1534.454694,1478.715586,1427.202382
13-06-2016,1334.227412,1514.153643,1473.851711,1423.202704
14-06-2016,1325.19386,1511.05775,1461.907466,1406.716224
15-06-2016,1329.339902,1516.143812,1472.577478,1419.398132
16-06-2016,1326.612215,1512.045669,1477.379044,1428.177914
17-06-2016,1333.600185,1523.062422,1484.240489,1425.25132
20-06-2016,1340.714239,1524.147045,1486.715414,1435.982165
21-06-2016,1343.826167,1536.887759,1489.856963,1432.080039
22-06-2016,1344.628327,1532.352803,1490.534628,1429.153445
23-06-2016,1352.709296,1553.033698,1502.270675,1430.128976
24-06-2016,1331.712893,1523.092225,1495.754545,1429.153445
27-06-2016,1316.079375,1498.971214,1462.451142,1415.496006
28-06-2016,1329.099297,1535.443363,1485.024475,1434.031102
29-06-2016,1346.009635,1555.673704,1503.959185,1458.292567
30-06-2016,1348.477713,1563.574589,1514.865608,1476.954482
01-07-2016,1351.141286,1570.756087,1537.833902,1470.418422
04-07-2016,1351.141286,1570.756087,1537.833902,1470.418422
05-07-2016,1347.695547,1566.342634,1532.679807,1468.760018
06-07-2016,1350.57005,1587.982107,1530.313663,1473.832782
07-07-2016,1354.679506,1564.501018,1538.562046,1459.6388
08-07-2016,1362.777347,1587.13359,1542.99422,1468.1747
11-07-2016,1365.396446,1578.858924,1551.914052,1477.851971
12-07-2016,1371.635056,1586.318999,1563.75475,1481.832139
13-07-2016,1374.594095,1584.104716,1558.499953,1486.709795
14-07-2016,1384.992381,1581.1525,1556.825149,1481.363884
15-07-2016,1382.187559,1591.040586,1567.08508,1484.758733
18-07-2016,1385.274968,1596.18751,1580.160527,1493.538515
19-07-2016,1383.678753,1594.356063,1586.424445,1501.342766
20-07-2016,1389.949538,1591.505153,1591.399868,1504.26936
21-07-2016,1386.084179,1592.487021,1590.619651,1508.171485
22-07-2016,1390.047992,1605.716695,1599.565105,1519.877862
25-07-2016,1389.759274,1599.815732,1604.159425,1512.65893
26-07-2016,1393.521715,1606.196453,1601.491917,1508.210507
27-07-2016,1396.146052,1588.707056,1602.703526,1506.220423
28-07-2016,1400.481663,1578.118029,1597.675151,1515.702588
29-07-2016,1408.405439,1596.056645,1608.249806,1526.706581
01-08-2016,1402.080422,1572.602897,1603.404249,1520.853393
02-08-2016,1394.59449,1563.873468,1595.607739,1505.244891
03-08-2016,1397.788364,1580.995573,1612.621869,1510.122548
04-08-2016,1401.077362,1583.477156,1613.061145,1507.195954
05-08-2016,1406.726194,1582.559434,1617.911074,1513.049142
08-08-2016,1409.803532,1590.733688,1622.247464,1505.596083
09-08-2016,1412.396816,1587.156358,1637.6834,1511.293186
10-08-2016,1416.020297,1573.959452,1639.895122,1517.439033
11-08-2016,1417.828542,1584.469398,1640.14431,1508.171485
12-08-2016,1419.231086,1596.613309,1645.757637,1512.073611
15-08-2016,1425.212478,1593.162999,1648.793354,1510.80542
16-08-2016,1429.020769,1577.648663,1647.193398,1496.260248
17-08-2016,1431.473466,1585.480927,1649.143003,1496.094407
18-08-2016,1434.908809,1601.924765,1662.474588,1501.342766
19-08-2016,1436.940411,1594.247323,1663.303589,1496.474864
22-08-2016,1432.326357,1592.847611,1666.87714,1500.367235
23-08-2016,1433.233185,1601.682229,1672.545127,1513.224738
24-08-2016,1426.265108,1593.248922,1674.759949,1504.26936
25-08-2016,1421.972559,1590.224348,1667.296138,1507.195954
26-08-2016,1421.434436,1570.989538,1677.729354,1492.172771
29-08-2016,1427.557699,1590.846793,1692.501049,1494.514046
30-08-2016,1427.745769,1580.568263,1701.289727,1495.489578
31-08-2016,1429.73401,1580.48689,1696.599936,1501.342766
01-09-2016,1429.529369,1573.57116,1690.823654,1484.758733
02-09-2016,1436.636047,1594.255329,1700.146195,1508.151975
05-09-2016,1436.636047,1594.255329,1700.146195,1508.151975
06-09-2016,1441.675862,1603.602784,1703.091231,1525.73105
07-09-2016,1446.983374,1607.764384,1705.493553,1535.486364
08-09-2016,1449.330519,1622.113249,1703.414226,1524.755519
09-09-2016,1423.497832,1585.228097,1670.974859,1471.101294
12-09-2016,1422.910241,1602.562155,1662.234877,1475.978951
13-09-2016,1403.28313,1558.125756,1638.673254,1442.801129
14-09-2016,1409.172807,1563.857803,1636.025582,1444.420511
15-09-2016,1411.179927,1570.555927,1647.510052,1460.370449
16-09-2016,1406.893015,1587.978921,1646.499825,1445.737478
19-09-2016,1408.535594,1594.309397,1652.899278,1461.34598
20-09-2016,1411.647591,1588.213597,1660.87023,1463.297043
21-09-2016,1423.930363,1620.749858,1663.441928,1484.758733
22-09-2016,1433.238052,1636.222741,1670.874731,1505.088806
23-09-2016,1430.532955,1631.184285,1671.816021,1504.835168
26-09-2016,1424.541,1625.362427,1664.88928,1505.244891
27-09-2016,1428.263431,1609.924396,1670.849915,1496.465109
28-09-2016,1431.540746,1604.071708,1678.406879,1487.685327
29-09-2016,1423.812717,1585.527054,1671.796656,1483.783201
30-09-2016,1430.549649,1580.129046,1673.456374,1480.856607
03-10-2016,1432.881517,1554.574403,1680.535086,1457.443855
04-10-2016,1424.908872,1526.32137,1672.690826,1421.349194
05-10-2016,1427.386032,1529.959389,1677.532197,1403.78963
06-10-2016,1430.711389,1533.490083,1668.871101,1391.322339
07-10-2016,1425.534501,1523.332977,1669.485334,1395.009847
10-10-2016,1429.288373,1542.830514,1672.348811,1406.716224
11-10-2016,1419.204794,1529.400231,1665.70068,1395.887826
12-10-2016,1419.896577,1535.821355,1666.125747,1413.544943
13-10-2016,1410.395861,1541.861621,1663.569826,1428.177914
14-10-2016,1404.988021,1535.580749,1653.559973,1422.324726
17-10-2016,1390.287144,1544.190399,1643.662547,1420.822407
18-10-2016,1398.145702,1555.973185,1646.684845,1432.080039
19-10-2016,1407.38566,1556.027137,1657.914957,1437.601547
20-10-2016,1403.567972,1563.730748,1653.063545,1435.591952
21-10-2016,1403.770439,1556.498731,1661.80235,1428.177914
24-10-2016,1404.546689,1558.099376,1669.04753,1436.957696
25-10-2016,1410.437213,1549.476313,1671.546629,1446.342308
26-10-2016,1407.54303,1545.914348,1660.529062,1434.031102
27-10-2016,1398.140114,1522.318803,1651.814923,1404.862714
28-10-2016,1394.142945,1513.706858,1653.055676,1410.247647
31-10-2016,1391.547722,1510.008849,1638.358641,1427.202382
01-11-2016,1383.72865,1486.393251,1620.066334,1393.058785
02-11-2016,1369.221786,1464.606973,1603.382384,1379.879356
03-11-2016,1364.492551,1459.149524,1586.706515,1372.104371
04-11-2016,1357.85071,1450.790188,1585.886755,1377.450283
07-11-2016,1373.911501,1466.165671,1609.808779,1392.434445
08-11-2016,1377.612873,1456.5516,1623.279807,1395.995134
09-11-2016,1371.529647,1474.929874,1642.663275,1375.49922
10-11-2016,1356.335555,1448.062396,1668.697033,1342.721366
11-11-2016,1337.732321,1451.41653,1677.791584,1348.184342
14-11-2016,1322.434561,1455.891033,1667.783382,1352.086468
15-11-2016,1356.3123,1472.684186,1668.343479,1358.144517
16-11-2016,1355.252444,1459.135552,1670.734666,1360.280931
17-11-2016,1357.271197,1461.33959,1687.948257,1359.890718
18-11-2016,1356.683049,1472.127045,1695.557873,1365.743907
21-11-2016,1364.199104,1485.236954,1694.962597,1371.597095
22-11-2016,1372.470568,1480.260449,1686.370333,1391.107722
23-11-2016,1371.810587,1474.962735,1684.238468,1378.425814
24-11-2016,1371.810587,1474.962735,1684.238468,1378.425814
25-11-2016,1377.404979,1481.929443,1709.794563,1384.776523
28-11-2016,1374.839487,1465.420256,1698.057876,1395.926847
29-11-2016,1372.9502,1448.176481,1701.18318,1413.544943
30-11-2016,1367.143104,1459.728653,1692.906144,1391.107722
01-12-2016,1357.006587,1438.425397,1693.340432,1362.817313
02-12-2016,1360.125485,1444.9707,1684.022145,1374.523689
05-12-2016,1360.087954,1458.98796,1697.663035,1381.352408
06-12-2016,1369.818947,1460.776247,1704.60776,1395.985379
07-12-2016,1385.522887,1483.937554,1708.714896,1416.471537
08-12-2016,1387.466693,1520.897288,1721.569607,1426.226851
09-12-2016,1385.326115,1532.129973,1720.948963,1422.324726
12-12-2016,1385.113985,1533.198458,1715.799309,1419.398132
13-12-2016,1394.458847,1543.097664,1712.362106,1400.863036
14-12-2016,1388.039166,1511.336974,1705.239202,1370.621563
15-12-2016,1385.399077,1520.142399,1699.891936,1349.159873
16-12-2016,1390.111507,1525.11722,1706.598995,1376.474752
19-12-2016,1386.162777,1523.828524,1723.485004,1395.009847
20-12-2016,1386.30746,1514.182821,1732.378298,1395.985379
21-12-2016,1389.523827,1520.642078,1738.806272,1387.205597
22-12-2016,1391.125229,1559.596119,1737.477189,1393.049029
23-12-2016,1390.596441,1567.124865,1735.035341,1393.058785
26-12-2016,1390.596441,1567.124865,1735.035341,1393.058785
27-12-2016,1391.36303,1568.831166,1738.141245,1391.722307
28-12-2016,1390.159505,1551.616424,1723.934713,1370.621563
29-12-2016,1390.581578,1560.040204,1735.549521,1393.409976
30-12-2016,1392.656088,1561.885136,1737.323398,1398.911973
02-01-2017,1392.656088,1561.885136,1737.323398,1398.911973
03-01-2017,1395.26859,1577.150684,1749.861427,1413.544943
04-01-2017,1407.460938,1589.45852,1787.261021,1430.128976
05-01-2017,1407.954592,1585.021784,1780.987733,1441.835353
06-01-2017,1414.557976,1592.187565,1785.449237,1436.957696
09-01-2017,1414.726934,1577.879525,1771.053616,1427.104829
10-01-2017,1417.731021,1572.428932,1772.853577,1425.72933
11-01-2017,1416.760865,1595.895355,1779.537413,1425.25132
12-01-2017,1413.686439,1593.706136,1776.694276,1423.300257
13-01-2017,1418.999274,1589.927469,1777.317579,1430.128976
16-01-2017,1418.999274,1589.927469,1777.317579,1430.128976
17-01-2017,1419.046876,1596.837566,1776.854031,1442.810884
18-01-2017,1419.150846,1592.328683,1773.382582,1438.420993
19-01-2017,1417.225426,1578.824255,1764.911291,1422.324726
20-01-2017,1416.719059,1579.31662,1766.908184,1428.177914
23-01-2017,1425.28417,1568.051215,1767.923738,1441.835353
24-01-2017,1427.617046,1584.103154,1773.056535,1443.786416
25-01-2017,1431.53157,1605.021147,1780.237874,1437.933227
26-01-2017,1431.337384,1610.463458,1781.517883,1435.982165
27-01-2017,1434.572622,1578.064612,1773.304456,1425.25132
30-01-2017,1437.726407,1553.155815,1767.821625,1415.496006
31-01-2017,1442.292893,1567.484089,1756.190807,1424.275788
01-02-2017,1445.115016,1564.334502,1772.939079,1415.486251
02-02-2017,1446.480305,1576.852402,1774.188759,1425.25132
03-02-2017,1457.081514,1585.832864,1799.453016,1431.104508
06-02-2017,1455.47061,1571.910425,1814.090641,1433.055571
07-02-2017,1457.489199,1565.44202,1817.626503,1430.128976
08-02-2017,1457.692365,1570.629433,1820.26594,1434.031102
09-02-2017,1458.474807,1571.3642,1806.372274,1434.031102
10-02-2017,1466.104014,1574.410338,1823.132029,1442.810884
13-02-2017,1469.286152,1565.030721,1822.346775,1448.664072
14-02-2017,1471.919151,1561.77593,1829.223929,1441.835353
15-02-2017,1474.016195,1561.560391,1839.429397,1442.810884
16-02-2017,1470.478639,1571.941565,1834.1332,1453.541729
17-02-2017,1467.970184,1564.676892,1839.292103,1443.29865
20-02-2017,1467.970184,1564.676892,1839.292103,1443.29865
21-02-2017,1471.257801,1576.870831,1845.847524,1453.541729
22-02-2017,1473.373075,1567.472415,1847.348071,1446.644722
23-02-2017,1478.239709,1574.03091,1846.402938,1451.102901
24-02-2017,1479.665019,1579.008112,1843.873804,1446.71301
27-02-2017,1481.296906,1575.328465,1839.662848,1444.761947
28-02-2017,1481.682844,1584.099282,1835.781709,1446.225244
01-03-2017,1483.183339,1577.294158,1841.657834,1435.982165
02-03-2017,1469.619403,1571.377947,1832.728117,1428.177914
03-03-2017,1474.213191,1572.422116,1836.426125,1426.226851
06-03-2017,1476.76986,1565.758727,1834.785013,1424.275788
07-03-2017,1475.380537,1563.579862,1829.930842,1421.349194
08-03-2017,1466.663307,1540.602981,1819.743911,1400.863036
09-03-2017,1450.109064,1536.801415,1803.91119,1399.887504
10-03-2017,1462.651805,1538.81609,1829.76411,1402.814098
13-03-2017,1463.146195,1540.471149,1839.616531,1397.936442
14-03-2017,1458.925633,1529.608645,1831.019579,1393.049029
15-03-2017,1475.992977,1551.872365,1847.315911,1419.398132
16-03-2017,1474.555115,1550.44787,1838.59979,1424.275788
17-03-2017,1477.183712,1555.258526,1856.567133,1433.055571
20-03-2017,1478.438198,1550.831538,1861.556886,1432.080039
21-03-2017,1471.940608,1546.627355,1839.284835,1429.153445
22-03-2017,1472.969016,1544.895615,1832.218478,1429.153445
23-03-2017,1476.49476,1548.731612,1837.405736,1435.006633
24-03-2017,1481.01506,1548.336662,1843.928107,1433.436028
27-03-2017,1477.348554,1544.599635,1846.533726,1438.899003
28-03-2017,1479.14612,1552.298807,1856.761814,1446.71301
29-03-2017,1482.971659,1563.778586,1866.64102,1461.34598
30-03-2017,1481.788318,1552.550784,1874.989362,1464.438414
31-03-2017,1480.772216,1563.987965,1882.639383,1465.735871
03-04-2017,1483.097039,1561.121056,1881.5999,1453.541729
04-04-2017,1484.255163,1564.905491,1881.41956,1462.321511
05-04-2017,1484.844428,1557.621167,1873.043277,1460.370449
06-04-2017,1486.670576,1577.138413,1885.065531,1463.297043
07-04-2017,1491.732286,1570.737895,1881.555766,1459.394917
10-04-2017,1498.09225,1577.223524,1881.94523,1464.272574
11-04-2017,1502.15251,1565.724072,1890.758217,1475.978951
12-04-2017,1503.658627,1568.799609,1883.36463,1476.954482
13-04-2017,1503.618651,1556.883534,1876.801581,1480.856607
14-04-2017,1503.618651,1556.883534,1876.801581,1480.856607
17-04-2017,1507.09176,1563.809166,1887.034291,1492.406899
18-04-2017,1514.025519,1568.951922,1887.106081,1492.562984
19-04-2017,1512.550698,1550.560224,1886.236724,1487.685327
20-04-2017,1519.311698,1558.26485,1886.294889,1485.734264
21-04-2017,1518.186256,1566.486075,1889.768358,1486.709795
24-04-2017,1524.215842,1573.879032,1892.573102,1484.758733
25-04-2017,1525.863299,1583.910948,1905.347924,1494.026281
26-04-2017,1525.155482,1582.414704,1915.387559,1495.489578
27-04-2017,1524.251751,1594.469456,1920.225384,1503.293829
28-04-2017,1528.856156,1594.851734,1918.30946,1486.709795
01-05-2017,1534.592794,1594.284595,1913.35208,1488.660858
02-05-2017,1535.295342,1590.178664,1917.513395,1480.759054
03-05-2017,1536.818344,1575.589861,1892.503036,1465.248106
04-05-2017,1531.565422,1565.398749,1857.97626,1457.921865
05-05-2017,1535.429701,1590.91458,1867.03578,1463.297043
08-05-2017,1534.071888,1590.017875,1854.258432,1457.443855
09-05-2017,1536.52336,1574.109407,1841.837033,1438.908759
10-05-2017,1538.592587,1583.963806,1817.309535,1446.71301
11-05-2017,1536.856721,1577.889621,1816.279987,1444.761947
12-05-2017,1542.36562,1583.506055,1808.376169,1436.118739
15-05-2017,1548.865043,1584.590948,1824.073838,1445.737478
16-05-2017,1550.716786,1571.977367,1827.869101,1444.176628
17-05-2017,1538.264275,1557.407016,1813.306277,1439.88429
18-05-2017,1533.031474,1562.0877,1811.260866,1443.786416
19-05-2017,1539.7263,1572.277644,1806.063503,1452.878368
22-05-2017,1543.314224,1582.709093,1820.271682,1465.248106
23-05-2017,1545.81547,1581.191711,1833.477828,1467.199168
24-05-2017,1552.40022,1588.459879,1832.030838,1476.954482
25-05-2017,1554.13102,1577.495375,1825.938524,1474.993664
26-05-2017,1552.144989,1582.743149,1827.443967,1473.052356
29-05-2017,1552.144989,1582.743149,1827.443967,1473.052356
30-05-2017,1553.689425,1572.910258,1819.755496,1471.101294
31-05-2017,1554.955876,1569.880505,1811.057592,1472.564591
01-06-2017,1559.834957,1585.796398,1826.812045,1473.052356
02-06-2017,1562.227776,1578.535395,1828.056575,1478.066588
05-06-2017,1562.454851,1576.458202,1820.374122,1472.076825
06-06-2017,1563.571054,1577.002622,1811.397996,1468.1747
07-06-2017,1568.327692,1565.015748,1807.761677,1468.1747
08-06-2017,1564.831123,1560.765705,1811.793774,1475.003419
09-06-2017,1564.57737,1567.838015,1818.954569,1480.856607
12-06-2017,1563.65719,1570.461109,1827.115868,1486.709795
13-06-2017,1567.986045,1577.152192,1830.488543,1494.46527
14-06-2017,1573.331934,1564.079251,1825.354142,1500.367235
15-06-2017,1564.746123,1559.094365,1821.098401,1497.44064
16-06-2017,1567.946955,1575.66458,1825.15258,1508.171485
19-06-2017,1579.715077,1563.008342,1831.624695,1516.951268
20-06-2017,1573.677197,1542.738865,1819.660023,1505.703391
21-06-2017,1563.491662,1529.955821,1821.071968,1496.913854
22-06-2017,1560.906173,1540.321173,1818.016,1502.991414
23-06-2017,1565.717109,1551.882073,1828.409865,1511.72242
26-06-2017,1569.740846,1572.135561,1828.848144,1515.497726
27-06-2017,1565.285662,1555.868253,1818.438446,1498.416172
28-06-2017,1571.235449,1558.362619,1824.635117,1508.171485
29-06-2017,1562.170701,1547.478326,1840.352986,1494.514046
30-06-2017,1566.726717,1545.166845,1842.875454,1492.562984
03-07-2017,1570.255855,1558.417143,1852.625141,1494.514046
04-07-2017,1570.255855,1558.417143,1852.625141,1494.514046
05-07-2017,1568.759613,1542.47551,1841.355273,1491.587452
06-07-2017,1557.661676,1534.604296,1843.360427,1478.905545
07-07-2017,1564.892491,1539.917276,1839.058216,1474.427856
10-07-2017,1570.064412,1533.735474,1844.400569,1476.954482
11-07-2017,1572.144099,1529.423465,1842.899639,1479.881076
12-07-2017,1580.398335,1538.538425,1846.972808,1487.685327
13-07-2017,1583.968217,1536.605532,1851.824622,1485.734264
14-07-2017,1590.857272,1548.409001,1869.28417,1498.903938
17-07-2017,1589.820467,1551.454009,1870.141066,1502.318297
18-07-2017,1590.499906,1554.35445,1872.821945,1493.52876
19-07-2017,1590.229348,1563.64779,1871.087183,1502.318297
20-07-2017,1592.405331,1567.824435,1871.272251,1502.318297
21-07-2017,1595.299098,1569.445625,1872.468299,1506.220423
24-07-2017,1593.56623,1570.046753,1865.215098,1509.147017
25-07-2017,1597.106885,1573.919827,1869.804275,1507.195954
26-07-2017,1600.615448,1576.857496,1870.407783,1504.58153
27-07-2017,1599.048878,1561.032762,1873.971092,1505.244891
28-07-2017,1599.112997,1557.628822,1867.46532,1504.757126
31-07-2017,1604.680858,1559.585325,1872.473237,1511.09808
01-08-2017,1602.823417,1571.578654,1879.48898,1506.220423
02-08-2017,1603.098044,1568.787153,1873.299426,1502.318297
03-08-2017,1600.383454,1567.090224,1878.62509,1498.04547
04-08-2017,1602.379959,1565.404888,1872.416795,1493.431207
07-08-2017,1603.016686,1557.308676,1884.921641,1497.44064
08-08-2017,1600.015648,1559.730968,1886.754174,1494.514046
09-08-2017,1588.691278,1562.118776,1901.507256,1495.001812
10-08-2017,1555.434584,1557.862805,1878.027971,1487.685327
11-08-2017,1565.143204,1549.760985,1866.920271,1488.953518
14-08-2017,1582.173815,1552.340672,1884.392285,1499.391703
15-08-2017,1581.962624,1546.990237,1883.63669,1502.318297
16-08-2017,1586.719947,1541.704944,1877.002413,1502.41585
17-08-2017,1577.574357,1538.199403,1854.565283,1498.416172
18-08-2017,1583.878656,1544.332026,1845.899238,1501.342766
21-08-2017,1583.161009,1538.092726,1839.922895,1503.293829
22-08-2017,1592.377793,1551.667242,1854.176012,1511.09808
23-08-2017,1591.873955,1560.484743,1854.934988,1513.049142
24-08-2017,1591.04496,1561.239689,1853.174263,1510.122548
25-08-2017,1595.003369,1569.026831,1852.931791,1507.234975
28-08-2017,1594.98291,1573.98916,1849.579156,1507.205709
29-08-2017,1597.709352,1574.315124,1848.036525,1504.952232
30-08-2017,1601.643323,1584.917325,1843.954061,1509.147017
31-08-2017,1602.103328,1590.270031,1829.422701,1519.877862
01-09-2017,1604.848685,1599.267436,1844.841063,1515.975736
04-09-2017,1604.848685,1599.267436,1844.841063,1515.975736
05-09-2017,1599.039846,1584.888393,1825.259415,1501.342766
06-09-2017,1600.17478,1588.8245,1824.385844,1503.293829
07-09-2017,1603.407663,1598.165587,1821.005126,1505.244891
08-09-2017,1603.141534,1600.787384,1814.863669,1508.659251
11-09-2017,1607.510762,1609.198444,1819.249666,1517.926799
12-09-2017,1613.741227,1598.899663,1818.792631,1517.926799
13-09-2017,1613.071491,1603.023502,1817.758933,1507.186199
14-09-2017,1613.152369,1612.156909,1830.046867,1505.244891
15-09-2017,1613.35751,1612.071359,1834.018788,1510.239612
18-09-2017,1612.970191,1602.691684,1829.434557,1508.171485
19-09-2017,1616.113177,1601.025359,1834.444366,1515.000205
20-09-2017,1618.304269,1593.025121,1846.245825,1509.127506
21-09-2017,1616.136455,1583.496171,1844.070633,1505.732657
22-09-2017,1621.448372,1587.455198,1860.490318,1511.09808
25-09-2017,1618.886408,1602.686356,1858.002647,1513.049142
26-09-2017,1620.083142,1606.23393,1863.909284,1517.926799
27-09-2017,1614.385142,1598.435293,1866.009477,1510.122548
28-09-2017,1614.920876,1601.13086,1884.45787,1506.220423
29-09-2017,1622.417191,1601.660245,1891.609232,1517.926799
02-10-2017,1624.425071,1599.936318,1894.551868,1515.975736
03-10-2017,1626.226489,1596.116077,1894.132125,1513.92712
04-10-2017,1623.902841,1605.631035,1903.505789,1515.975736
05-10-2017,1625.262302,1614.009799,1903.542403,1518.082884
06-10-2017,1622.277078,1610.864583,1889.90942,1511.585845
09-10-2017,1623.532008,1607.665705,1886.207974,1515.000205
10-10-2017,1625.674012,1614.958552,1887.888036,1517.312214
11-10-2017,1628.650441,1622.702453,1885.54131,1519.077926
12-10-2017,1631.501442,1619.751223,1877.927341,1524.755519
13-10-2017,1632.573783,1612.461228,1880.678528,1529.633175
16-10-2017,1632.87927,1607.625285,1884.559369,1530.608707
17-10-2017,1634.6968,1604.131076,1873.988952,1526.716337
18-10-2017,1633.822466,1590.363423,1875.1461,1535.486364
19-10-2017,1631.803428,1601.286389,1877.156018,1533.535301
20-10-2017,1630.596638,1597.704052,1882.367239,1526.706581
23-10-2017,1629.852792,1586.030571,1883.109006,1517.926799
24-10-2017,1627.912767,1586.913578,1883.244845,1519.877862
25-10-2017,1616.651275,1564.395905,1852.060547,1506.220423
26-10-2017,1611.652797,1572.254468,1845.480175,1492.562984
27-10-2017,1612.115251,1593.301102,1859.143458,1501.342766
30-10-2017,1606.521865,1590.169711,1856.402372,1494.514046
31-10-2017,1613.397548,1591.537879,1845.165753,1495.489578
01-11-2017,1618.937992,1601.293686,1835.687563,1491.587452
02-11-2017,1621.130122,1587.01794,1818.4044,1483.783201
03-11-2017,1616.762959,1594.307397,1848.402484,1483.812467
06-11-2017,1618.386767,1601.110873,1847.959695,1476.954482
07-11-2017,1615.738418,1612.635192,1855.651033,1478.905545
08-11-2017,1613.085134,1602.899987,1881.89351,1490.611921
09-11-2017,1606.352962,1599.409644,1859.614993,1490.660697
10-11-2017,1603.218489,1588.438089,1859.307263,1486.709795
13-11-2017,1596.476469,1582.493258,1859.438984,1493.538515
14-11-2017,1587.619965,1575.364266,1863.95561,1497.44064
15-11-2017,1578.384519,1572.100385,1856.634195,1490.611921
16-11-2017,1592.241354,1566.589449,1870.403158,1494.514046
17-11-2017,1595.983472,1570.103471,1882.893778,1496.465109
20-11-2017,1598.191244,1565.69983,1883.533237,1505.244891
21-11-2017,1602.658262,1556.254866,1882.904745,1512.073611
22-11-2017,1605.623926,1564.837837,1889.300822,1518.90233
23-11-2017,1605.623926,1564.837837,1889.300822,1518.90233
24-11-2017,1610.551146,1562.866247,1889.267528,1518.90233
27-11-2017,1605.619894,1558.197312,1882.104258,1512.073611
28-11-2017,1606.661837,1557.751352,1880.763902,1514.024674
29-11-2017,1598.141851,1553.226154,1874.926307,1512.073611
30-11-2017,1597.670961,1587.127942,1864.876594,1514.024674
01-12-2017,1600.546896,1582.043257,1856.221859,1510.122548
04-12-2017,1601.64188,1569.667499,1854.213046,1513.536908
05-12-2017,1600.395413,1559.78787,1846.124391,1508.951911
06-12-2017,1604.970998,1550.638406,1850.263034,1508.171485
07-12-2017,1604.769946,1566.084137,1852.334629,1514.024674
08-12-2017,1603.554229,1563.622075,1861.298894,1514.024674
11-12-2017,1608.008431,1580.715067,1861.546411,1515.000205
12-12-2017,1606.806527,1570.682099,1850.37286,1515.975736
13-12-2017,1610.240192,1574.026817,1846.189371,1526.248082
14-12-2017,1608.262757,1572.928761,1839.417542,1524.755519
15-12-2017,1612.329565,1568.568532,1842.466565,1531.584238
18-12-2017,1614.170272,1561.925758,1849.888885,1537.154522
19-12-2017,1615.44742,1537.277679,1841.284245,1529.633175
20-12-2017,1619.399156,1530.689106,1846.425068,1524.755519
21-12-2017,1623.99939,1529.017492,1854.211233,1525.301816
22-12-2017,1623.207717,1532.857447,1856.072196,1524.755519
25-12-2017,1623.207717,1532.857447,1856.072196,1524.755519
26-12-2017,1616.24033,1532.752249,1850.662741,1532.559769
27-12-2017,1623.023666,1531.945626,1853.379851,1533.535301
28-12-2017,1629.621941,1535.991226,1860.588225,1533.535301
29-12-2017,1635.100661,1536.025585,1853.993928,1515.975736
01-01-2018,1635.100661,1536.025585,1853.993928,1515.975736
02-01-2018,1641.67607,1556.792732,1857.693559,1512.073611
03-01-2018,1649.192221,1570.769711,1851.295471,1499.830692
04-01-2018,1655.9115,1576.716963,1843.762028,1507.68372
05-01-2018,1660.694312,1568.250627,1844.242182,1516.951268
08-01-2018,1661.541473,1578.964134,1846.014416,1511.585845
09-01-2018,1659.287006,1575.64722,1830.144916,1503.781594
10-01-2018,1659.071227,1573.160388,1823.621571,1495.489578
11-01-2018,1666.398929,1598.166094,1840.202528,1499.547788
12-01-2018,1669.727488,1597.108556,1852.924615,1495.294471
15-01-2018,1669.727488,1597.108556,1852.924615,1495.294471
16-01-2018,1675.333597,1589.057029,1845.099035,1492.465431
17-01-2018,1672.667752,1589.821731,1849.280761,1499.391703
18-01-2018,1667.068279,1572.864445,1846.19293,1489.63639
19-01-2018,1676.384417,1574.218019,1850.920427,1493.050749
22-01-2018,1681.992026,1604.901471,1855.109618,1499.547788
